"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"320",689,694,0.01342,50.6624974148816,5.57382804945955,50.6603588159902,5.57569882753605,0.0148353414296,0.00141534142960001,2020.19763934421,2020.21105934421,410000000,NA
"321",690,693,0.000587436201500008,50.6651434128422,5.53994504043508,50.6652782069528,5.53999959610838,0.0114153414301,0.0108279052286,2020.20705190801,2020.20763934421,410000000,NA
"322",690,691,0.0354374362,50.6651434128422,5.53994504043508,50.6365502778399,5.57760475283953,0.0462653414286,0.0108279052286,2020.20705190801,2020.24248934421,410000000,NA
"325",693,641,1.09289617699904e-05,50.6652782069528,5.53999959610838,50.6653130773295,5.53997923517653,0.01142627039187,0.0114153414301,2020.20763934421,2020.20765027317,410000000,"hCoV-19/Belgium/JBE-0317326/2020|EPI_ISL_462180|2020-03-17|Europe"
"326",694,695,0.00816,50.6603588159902,5.57569882753605,50.6555286308737,5.54612878492473,0.0229953414296,0.0148353414296,2020.21105934421,2020.21921934421,410000000,NA
"327",694,702,0.00204000000000001,50.6603588159902,5.57569882753605,50.6601876302454,5.57404872397696,0.0168753414296,0.0148353414296,2020.21105934421,2020.21309934421,410000000,NA
"328",695,696,0.00208,50.6555286308737,5.54612878492473,50.586643915347,5.54564711180918,0.0250753414296,0.0229953414296,2020.21921934421,2020.22129934421,410000000,NA
"330",696,643,1.21311476299901e-05,50.586643915347,5.54564711180918,50.586606273281,5.54558526824674,0.02508747257723,0.0250753414296,2020.22129934421,2020.22131147536,410000000,"hCoV-19/Belgium/ULG-9694/2020|EPI_ISL_418654|2020-03-22|Europe"
"331",697,699,0.000444400874299977,50.655395831716,5.54273586752335,50.6542567615718,5.54115430862209,0.0351153414339,0.0346709405596,2020.23089494334,2020.23133934421,410000000,NA
"332",697,698,0.00956679037799998,50.655395831716,5.54273586752335,50.6850591616276,5.32189463989251,0.0442377309376,0.0346709405596,2020.23089494334,2020.24046173372,410000000,NA
"333",698,645,0.00270766514199999,50.6850591616276,5.32189463989251,50.6836736476136,5.321019963024,0.0469453960796,0.0442377309376,2020.24046173372,2020.24316939886,410000000,"hCoV-19/Belgium/MFM-0330363/2020|EPI_ISL_462217|2020-03-30|Europe"
"337",700,701,0.01869,50.6543899306019,5.54127317141036,50.6580878930961,5.54743947506632,0.0653953414339,0.0467053414339,2020.24292934421,2020.26161934421,410000000,NA
"338",701,649,0.003407978142,50.6580878930961,5.54743947506632,50.658515077503,5.54692000136634,0.0688033195759,0.0653953414339,2020.26161934421,2020.26502732235,410000000,"hCoV-19/Belgium/ULG-10126/2020|EPI_ISL_427372|2020-04-07|Europe"
"339",701,650,0.003407978142,50.6580878930961,5.54743947506632,50.6722613589058,5.63374244220812,0.0688033195759,0.0653953414339,2020.26161934421,2020.26502732235,410000000,"hCoV-19/Belgium/ULG-10106/2020|EPI_ISL_427357|2020-04-07|Europe"
"341",702,703,0.02969962447,50.6601876302454,5.57404872397696,50.6686236342348,5.61805626363746,0.0465749658996,0.0168753414296,2020.21309934421,2020.24279896868,410000000,NA
"342",703,704,0.000830557438499996,50.6686236342348,5.61805626363746,50.6702004856265,5.61898685444184,0.0474055233381,0.0465749658996,2020.24279896868,2020.24362952612,410000000,NA
"343",703,652,0.003102670611,50.6686236342348,5.61805626363746,50.6316635031463,5.16648647670548,0.0496776365106,0.0465749658996,2020.24279896868,2020.24590163929,410000000,"hCoV-19/Belgium/ULG-10026/2020|EPI_ISL_421200|2020-03-31|Europe"
"344",704,705,0.000579818090099993,50.6702004856265,5.61898685444184,50.6578281077045,5.6185577599045,0.0479853414282,0.0474055233381,2020.24362952612,2020.24420934421,410000000,NA
"345",704,706,0.02116176492,50.6702004856265,5.61898685444184,50.6827853311722,5.61283560302019,0.0685672882581,0.0474055233381,2020.24362952612,2020.26479129104,410000000,NA
"347",705,653,0.05087262295,50.6578281077045,5.6185577599045,50.6555725736959,5.61764967885761,0.0988579643782,0.0479853414282,2020.24420934421,2020.29508196716,410000000,"hCoV-19/Belgium/ULG-10148/2020|EPI_ISL_447145|2020-04-18|Europe"
"348",706,708,4.80531728200284e-05,50.6827853311722,5.61283560302019,50.6827063269076,5.61292293556692,0.06861534143092,0.0685672882581,2020.26479129104,2020.26483934421,410000000,NA
"349",706,707,4.80531728200284e-05,50.6827853311722,5.61283560302019,50.6827063269076,5.61292293556692,0.06861534143092,0.0685672882581,2020.26479129104,2020.26483934421,410000000,NA
"350",707,655,0.03024262295,50.6827063269076,5.61292293556692,50.6628415439272,5.65911702563389,0.09885796438092,0.06861534143092,2020.26483934421,2020.29508196716,410000000,"hCoV-19/Belgium/ULG-10149/2020|EPI_ISL_447146|2020-04-18|Europe"
"351",707,656,0.1258710383,50.6827063269076,5.61292293556692,50.6979417816194,5.61531352467695,0.19448637973092,0.06861534143092,2020.26483934421,2020.39071038251,410000000,"hCoV-19/Belgium/ULG-10220/2020|EPI_ISL_484708|2020-05-23"
"352",708,710,0.03023,50.6827063269076,5.61292293556692,50.6620091988525,5.61579565356419,0.09884534143092,0.06861534143092,2020.26483934421,2020.29506934421,410000000,NA
"353",708,709,0.10673,50.6827063269076,5.61292293556692,50.6718914202405,5.60931005072596,0.17534534143092,0.06861534143092,2020.26483934421,2020.37156934421,410000000,NA
"354",709,658,1.53551911599992e-05,50.6718914202405,5.60931005072596,50.6727368432135,5.60904192408994,0.17536069662208,0.17534534143092,2020.37156934421,2020.3715846994,410000000,"hCoV-19/Belgium/ULG-10229/2020|EPI_ISL_498135|2020-05-16|Europe"
"355",709,657,0.01094431694,50.6718914202405,5.60931005072596,50.6999977789256,5.62418889968163,0.18628965837092,0.17534534143092,2020.37156934421,2020.38251366115,410000000,"hCoV-19/Belgium/ULG-10194/2020|EPI_ISL_471429|2020-05-20|Europe"
"357",710,711,0.02906242521,50.6620091988525,5.61579565356419,50.6895085227902,5.63903620151366,0.12790776664092,0.09884534143092,2020.29506934421,2020.32413176942,410000000,NA
"358",711,712,0.03104757479,50.6895085227902,5.63903620151366,50.70703818658,5.64673737903849,0.15895534143092,0.12790776664092,2020.32413176942,2020.35517934421,410000000,NA
"359",711,713,0.000127574795000002,50.6895085227902,5.63903620151366,50.6897105836361,5.63863809328368,0.12803534143592,0.12790776664092,2020.32413176942,2020.32425934421,410000000,NA
"361",712,661,1.19125681700138e-05,50.70703818658,5.64673737903849,50.5925706320922,5.42940297092657,0.15896725399909,0.15895534143092,2020.35517934421,2020.35519125678,410000000,"hCoV-19/Belgium/ULG-10218/2020|EPI_ISL_484706|2020-05-10|Europe"
"362",713,662,0.03093191257,50.6897105836361,5.63863809328368,50.6565680377974,5.60926067922312,0.15896725400592,0.12803534143592,2020.32425934421,2020.35519125679,410000000,"hCoV-19/Belgium/ULG-10182/2020|EPI_ISL_455970|2020-05-10|Europe"
"365",714,715,0.03088,50.6896998085698,5.63864465480925,50.6877903323226,5.63842191112705,0.15895534143592,0.12807534143592,2020.32429934421,2020.35517934422,410000000,NA
"366",715,664,1.19125681700138e-05,50.6877903323226,5.63842191112705,50.545782939851,5.33070358970441,0.15896725400409,0.15895534143592,2020.35517934422,2020.35519125678,410000000,"hCoV-19/Belgium/ULG-10181/2020|EPI_ISL_455969|2020-05-10|Europe"
"367",715,663,0.01640535519,50.6877903323226,5.63842191112705,50.6917268791975,5.63482583993542,0.17536069662592,0.15895534143592,2020.35517934422,2020.37158469941,410000000,"hCoV-19/Belgium/ULG-10228/2020|EPI_ISL_498134|2020-05-16|Europe"
"368",716,665,1.74316939199892e-05,50.7082317677288,5.62190293614848,50.7081815536901,5.62196037920272,0.15350277312984,0.15348534143592,2020.34970934421,2020.34972677591,410000000,"hCoV-19/Belgium/ULG-10172/2020|EPI_ISL_455960|2020-05-08|Europe"
"369",716,717,0.0167,50.7082317677288,5.62190293614848,50.714342049276,5.75109004223113,0.17018534143592,0.15348534143592,2020.34970934421,2020.36640934421,410000000,NA
"370",717,718,0.00242000000000001,50.714342049276,5.75109004223113,50.7139153670288,5.75057968255746,0.17260534143592,0.17018534143592,2020.36640934421,2020.36882934421,410000000,NA
"371",717,719,0.00256000000000001,50.714342049276,5.75109004223113,50.6629670405617,5.65836244791975,0.17274534143592,0.17018534143592,2020.36640934421,2020.36896934421,410000000,NA
"372",718,667,2.31147540299959e-05,50.7139153670288,5.75057968255746,50.6407426560571,5.82511651698767,0.17262845618995,0.17260534143592,2020.36882934421,2020.36885245897,410000000,"hCoV-19/Belgium/ULG-10225/2020|EPI_ISL_498131|2020-05-15|Europe"
"374",719,720,0.00259999999999999,50.6629670405617,5.65836244791975,50.6632619657436,5.65784738547229,0.17534534143592,0.17274534143592,2020.36896934421,2020.37156934422,410000000,NA
"375",719,721,0.00259999999999999,50.6629670405617,5.65836244791975,50.6632619657436,5.65784738547229,0.17534534143592,0.17274534143592,2020.36896934421,2020.37156934422,410000000,NA
"376",720,669,1.53551911599992e-05,50.6632619657436,5.65784738547229,50.6631522548713,5.65780782436994,0.17536069662708,0.17534534143592,2020.37156934422,2020.37158469941,410000000,"hCoV-19/Belgium/ULG-10230/2020|EPI_ISL_498136|2020-05-16|Europe"
"377",720,668,1.53551911599992e-05,50.6632619657436,5.65784738547229,50.6903472215568,5.63927946239094,0.17536069662708,0.17534534143592,2020.37156934422,2020.37158469941,410000000,"hCoV-19/Belgium/ULG-10231/2020|EPI_ISL_498137|2020-05-16|Europe"
"378",721,670,1.53551911599992e-05,50.6632619657436,5.65784738547229,50.6682639535336,5.61056877265554,0.17536069662708,0.17534534143592,2020.37156934422,2020.37158469941,410000000,"hCoV-19/Belgium/ULG-10227/2020|EPI_ISL_498133|2020-05-16|Europe"
"380",722,671,1.87978141399925e-05,50.717131138202,5.59892030036964,50.7174510023572,5.59905292575121,0.19175413925006,0.19173534143592,2020.38795934422,2020.38797814203,410000000,"hCoV-19/Belgium/ULG-10199/2020|EPI_ISL_471434|2020-05-22|Europe"
"381",722,672,0.00275103825100001,50.717131138202,5.59892030036964,50.6430148317431,5.75867388271489,0.19448637968692,0.19173534143592,2020.38795934422,2020.39071038247,410000000,"hCoV-19/Belgium/ULG-10200/2020|EPI_ISL_471435|2020-05-23|Europe"
"382",723,724,0.000235011357699988,50.6535387502339,5.61638520859234,50.5907350043907,5.55407602944329,0.00123119522939999,0.000996183871700002,2020.19722018665,2020.19745519801,410000000,NA
"383",723,727,0.000386136773700002,50.6535387502339,5.61638520859234,50.653925300009,5.6161982661391,0.0013823206454,0.000996183871700002,2020.19722018665,2020.19760632342,410000000,NA
"384",724,725,0.000184146200200019,50.5907350043907,5.55407602944329,50.5910910227801,5.55410236062114,0.00141534142960001,0.00123119522939999,2020.19745519801,2020.19763934421,410000000,NA
"385",724,726,0.000184146200200019,50.5907350043907,5.55407602944329,50.5910910227801,5.55410236062114,0.00141534142960001,0.00123119522939999,2020.19745519801,2020.19763934421,410000000,NA
"386",725,674,0.02367213115,50.5910910227801,5.55410236062114,50.4510029593543,5.57660558096648,0.0250874725796,0.00141534142960001,2020.19763934421,2020.22131147536,410000000,"hCoV-19/Belgium/ULG-9620/2020|EPI_ISL_418650|2020-03-22|Europe"
"387",726,675,0.0646557377,50.5910910227801,5.55410236062114,50.5725831687498,5.57756046563584,0.0660710791296,0.00141534142960001,2020.19763934421,2020.26229508191,410000000,"hCoV-19/Belgium/ULG-10103/2020|EPI_ISL_427354|2020-04-06|Europe"
"388",726,676,0.00181420764999998,50.5910910227801,5.55410236062114,50.5888264240444,5.5533536309887,0.00322954907959999,0.00141534142960001,2020.19763934421,2020.19945355186,410000000,"hCoV-19/Belgium/ULG-6732/2020|EPI_ISL_418623|2020-03-14|Europe"
"390",727,729,3.30207841600094e-05,50.653925300009,5.6161982661391,50.6534011153948,5.61575745536375,0.00141534142956001,0.0013823206454,2020.19760632342,2020.19763934421,410000000,NA
"391",728,678,0.05919125683,50.6534011153948,5.61575745536375,50.6295868634916,5.7562593233484,0.06060659825956,0.00141534142956001,2020.19763934421,2020.25683060104,410000000,"hCoV-19/Belgium/ULG-10085/2020|EPI_ISL_424645|2020-04-04|Europe"
"392",728,677,0.0646557377,50.6534011153948,5.61575745536375,50.6365567503696,5.6491126234352,0.06607107912956,0.00141534142956001,2020.19763934421,2020.26229508191,410000000,"hCoV-19/Belgium/ULG-10098/2020|EPI_ISL_427349|2020-04-06|Europe"
"393",729,680,0.00181420764999998,50.6534011153948,5.61575745536375,50.652015858914,5.60339842102624,0.00322954907956,0.00141534142956001,2020.19763934421,2020.19945355186,410000000,"hCoV-19/Belgium/ULG-6670/2020|EPI_ISL_417018|2020-03-14|Europe"
"394",729,679,0.06738797814,50.6534011153948,5.61575745536375,50.5867577489485,5.50034013080967,0.06880331956956,0.00141534142956001,2020.19763934421,2020.26502732235,410000000,"hCoV-19/Belgium/ULG-10130/2020|EPI_ISL_427375|2020-04-07|Europe"
"395",772,737,0.05739005464,50.2796442842723,5.82629744690527,50.427966648641,6.26739711982879,0.0953768234433,0.0379867688033,2020.18577934427,2020.24316939891,410000000,"hCoV-19/Belgium/ULG-10007/2020|EPI_ISL_421186|2020-03-30|Europe"
"396",772,738,1.30054645300082e-05,50.2796442842723,5.82629744690527,50.2795084024139,5.82631235513464,0.03799977426783,0.0379867688033,2020.18577934427,2020.18579234973,410000000,"hCoV-19/Belgium/ULG-4163/2020|EPI_ISL_417013|2020-03-09|Europe"
"398",776,742,0.02703213115,50.6659809879989,5.55895438494094,50.6636019111308,5.55252514223738,0.07351889995327,0.04648676880327,2020.19427934427,2020.22131147542,410000000,"hCoV-19/Belgium/ULG-9719/2020|EPI_ISL_418658|2020-03-22"
"399",776,777,0.00516,50.6659809879989,5.55895438494094,50.6654337052163,5.55938518592662,0.05164676880327,0.04648676880327,2020.19427934427,2020.19943934427,410000000,NA
"400",777,744,0.04646229508,50.6654337052163,5.55938518592662,50.6513051572267,5.57450678375238,0.09810906388327,0.05164676880327,2020.19943934427,2020.24590163935,410000000,"hCoV-19/Belgium/ULG-10034/2020|EPI_ISL_427342|2020-03-31|Europe"
"401",777,743,1.42076501599697e-05,50.6654337052163,5.55938518592662,50.6294481142893,6.0500504024829,0.05166097645343,0.05164676880327,2020.19943934427,2020.19945355192,410000000,"hCoV-19/Belgium/ULG-6754/2020|EPI_ISL_417019|2020-03-14|Europe"
"403",778,745,1.62841529299795e-05,50.734659938778,5.73223828102428,50.7344351939964,5.73265990658757,0.0298030529558,0.02978676880287,2020.17757934427,2020.17759562842,410000000,"hCoV-19/Belgium/VHC-030655/2020|EPI_ISL_420449|2020-03-06|Europe"
"404",779,746,0.001921967213,50.5995161411129,5.68340746646225,50.5995656166049,5.68343093963971,0.04892873601587,0.04700676880287,2020.19479934427,2020.19672131148,410000000,"hCoV-19/Belgium/ULG-6503/2020|EPI_ISL_417016|2020-03-13|Europe"
"405",779,780,0.00545999999999999,50.5995161411129,5.68340746646225,50.6582332454871,6.03973917599028,0.05246676880287,0.04700676880287,2020.19479934427,2020.20025934427,410000000,NA
"406",780,747,0.00192644808800002,50.6582332454871,6.03973917599028,50.4681712948844,6.08328194983256,0.05439321689087,0.05246676880287,2020.20025934427,2020.20218579235,410000000,"hCoV-19/Belgium/ULG-6972/2020|EPI_ISL_418624|2020-03-15|Europe"
"408",781,782,0.000650000000000012,50.659163066793,6.03752746148736,50.6588332514577,6.03744363451631,0.06481676880287,0.06416676880287,2020.21195934427,2020.21260934427,410000000,NA
"409",781,783,0.00803000000000001,50.659163066793,6.03752746148736,50.5967022988637,6.23088316180047,0.07219676880287,0.06416676880287,2020.21195934427,2020.21998934427,410000000,NA
"410",782,749,0.01143437158,50.6588332514577,6.03744363451631,50.6261398066242,6.01171428691881,0.07625114038287,0.06481676880287,2020.21260934427,2020.22404371585,410000000,"hCoV-19/Belgium/ULG-0174/2020|EPI_ISL_447125|2020-03-23|Europe"
"411",783,784,0.00194999999999998,50.5967022988637,6.23088316180047,50.5964876852744,6.22968017866259,0.07414676880287,0.07219676880287,2020.21998934427,2020.22193934427,410000000,NA
"412",783,786,0.01042732278,50.5967022988637,6.23088316180047,50.4457989586198,5.98610578873238,0.08262409158287,0.07219676880287,2020.21998934427,2020.23041666705,410000000,NA
"416",785,752,2.43715847499937e-05,50.5968706491473,6.23073422420207,50.5536394617229,6.15199196722985,0.07625114038762,0.07622676880287,2020.22401934427,2020.22404371585,410000000,"hCoV-19/Belgium/ULG-0182/2020|EPI_ISL_447126|2020-03-23|Europe"
"418",787,754,0.02882349727,50.4458957261207,5.98645951422494,50.424187766658,5.96952970166556,0.11177026606917,0.08294676879917,2020.23073934426,2020.25956284153,410000000,"hCoV-19/Belgium/ULG-10058/2020|EPI_ISL_424653|2020-04-05|Europe"
"419",787,788,0.0281557324,50.4458957261207,5.98645951422494,50.4653514173865,5.82743806925689,0.11110250119917,0.08294676879917,2020.23073934426,2020.25889507666,410000000,NA
"420",788,755,0.000667764865599996,50.4653514173865,5.82743806925689,50.4666432902538,5.82578566378768,0.11177026606477,0.11110250119917,2020.25889507666,2020.25956284153,410000000,"hCoV-19/Belgium/ULG-10051/2020|EPI_ISL_424660|2020-04-05|Europe"
"421",788,789,0.000634267598000005,50.4653514173865,5.82743806925689,50.4646763252549,5.82726424499169,0.11173676879717,0.11110250119917,2020.25889507666,2020.25952934426,410000000,NA
"423",789,757,0.005497978142,50.4646763252549,5.82726424499169,50.4742054294088,5.83810588314624,0.11723474693917,0.11173676879717,2020.25952934426,2020.2650273224,410000000,"hCoV-19/Belgium/ULG-10115/2020|EPI_ISL_427364|2020-04-07|Europe"
"424",807,808,0.02145,50.6539558396782,5.61989314541486,50.6544175937031,5.61834885398344,0.0734395071316,0.0519895071316,2020.20677934427,2020.22822934427,410000000,NA
"425",807,809,0.00633,50.6539558396782,5.61989314541486,50.6550912805665,5.62133999092136,0.0583195071316,0.0519895071316,2020.20677934427,2020.21310934427,410000000,NA
"426",808,794,0.129694153,50.6544175937031,5.61834885398344,50.5509005869225,5.94018135308658,0.2031336601316,0.0734395071316,2020.22822934427,2020.35792349727,410000000,"hCoV-19/Belgium/ULG-10189/2020|EPI_ISL_455977|2020-05-11|Europe"
"427",808,795,0.02586901639,50.6544175937031,5.61834885398344,50.6321966646105,5.62199948169371,0.0993085235216,0.0734395071316,2020.22822934427,2020.25409836066,410000000,"hCoV-19/Belgium/ULG-10084/2020|EPI_ISL_424638|2020-04-03|Europe"
"428",809,796,5.40983602098644e-06,50.6550912805665,5.62133999092136,50.6549326748432,5.62162276606051,0.058324916967621,0.0583195071316,2020.21310934427,2020.21311475411,410000000,"hCoV-19/Belgium/ULG-8664/2020|EPI_ISL_418641|2020-03-19|Europe"
"429",809,810,0.02983,50.6550912805665,5.62133999092136,50.6501025543922,5.62521735036805,0.0881495071316,0.0583195071316,2020.21310934427,2020.24293934427,410000000,NA
"431",810,797,0.05214262295,50.6501025543922,5.62521735036805,50.5488155373809,5.51546839625577,0.1402921300816,0.0881495071316,2020.24293934427,2020.29508196722,410000000,"hCoV-19/Belgium/ULG-10157/2020|EPI_ISL_447142|2020-04-18|Europe"
"433",811,799,0.002442295082,50.6502171311696,5.62538116744425,50.6495297742218,5.62895145510255,0.0911118022136,0.0886695071316,2020.24345934427,2020.24590163935,410000000,"hCoV-19/Belgium/ULG-10015/2020|EPI_ISL_421193|2020-03-31|Europe"
"435",827,822,0.03406431694,50.5770738240469,5.4848690140526,50.571775183336,5.49652950422485,0.1713143169155,0.1372499999755,2020.34844934426,2020.3825136612,410000000,"hCoV-19/Belgium/ULG-10192/2020|EPI_ISL_471427|2020-05-20|Europe"
"436",827,823,0.02313535519,50.5770738240469,5.4848690140526,50.6015633593284,5.4109730110121,0.1603853551655,0.1372499999755,2020.34844934426,2020.37158469945,410000000,"hCoV-19/Belgium/ULG-10233/2020|EPI_ISL_498139|2020-05-16|Europe"
"437",879,880,0.000148810646800002,50.6026589976955,5.925605368272,50.6030627282886,5.92502629695083,0.000148810646800002,0,2020.68836053358,2020.68850934423,410000000,NA
"439",880,870,0.1284305464,50.6030627282886,5.92502629695083,50.6018817455369,5.91367733226531,0.1285793570468,0.000148810646800002,2020.68850934423,2020.81693989063,410000000,"hCoV-19/Belgium/ULG-10647/2020|EPI_ISL_636625|2020-10-26|Europe"
"440",880,881,0.01527,50.6030627282886,5.92502629695083,50.4799167207354,5.16505242507483,0.0154188106468,0.000148810646800002,2020.68850934423,2020.70377934423,410000000,NA
"441",881,871,0.00933540983599999,50.4799167207354,5.16505242507483,50.5062065994038,5.15073847737314,0.0247542204828,0.0154188106468,2020.70377934423,2020.71311475407,410000000,"hCoV-19/Belgium/ULG-10735/2020|EPI_ISL_641577|2020-09-18|Europe"
"443",882,883,0.00844,50.6030627282886,5.92502629695083,50.6065400293918,5.92610828515704,0.0085888106468,0.000148810646800002,2020.68850934423,2020.69694934423,410000000,NA
"444",882,885,0.00248000000000001,50.6030627282886,5.92502629695083,50.6032059926108,5.92576211859655,0.00262881064680001,0.000148810646800002,2020.68850934423,2020.69098934423,410000000,NA
"445",883,873,0.1363839891,50.6065400293918,5.92610828515704,50.7551548423821,5.93236000738331,0.1449727997468,0.0085888106468,2020.69694934423,2020.83333333333,410000000,"hCoV-19/Belgium/ULG-10772/2020|EPI_ISL_644618|2020-11-01|Europe"
"449",886,877,0.01093661202,50.6506850882114,5.61123089532433,50.4877786214235,5.66414095552038,0.0384154226668,0.0274788106468,2020.71583934423,2020.72677595625,410000000,"hCoV-19/Belgium/ULG-10477/2020|EPI_ISL_581585|2020-09-23|Europe"
"450",892,887,0.05790087432,50.5960812970798,5.0921540982552,50.6164340959255,5.08132555212416,0.15955598232,0.101655108,2020.80821934426,2020.86612021858,410000000,"hCoV-19/Belgium/ULG-10831/2020|EPI_ISL_661249|2020-11-13|Europe"
"451",892,888,0.05790087432,50.5960812970798,5.0921540982552,50.6370598254956,5.01275036739418,0.15955598232,0.101655108,2020.80821934426,2020.86612021858,410000000,"hCoV-19/Belgium/ULG-10827/2020|EPI_ISL_661247|2020-11-13|Europe"
"454",898,896,0.003416612022,50.538820371087,5.52737973191614,50.5409877091561,5.52774921584446,0.00393221216600001,0.000515600144000011,2020.72335934423,2020.72677595625,410000000,"hCoV-19/Belgium/ULG-10495/2020|EPI_ISL_581657|2020-09-23|Europe"
"455",912,902,0.01704437158,50.5273827717568,5.82921049540015,50.5280505485925,5.82821567739181,0.17304039074,0.15599601916,2020.70699934426,2020.72404371584,410000000,"hCoV-19/Belgium/ULG-10467/2020|EPI_ISL_581637|2020-09-22|Europe"
"456",912,913,0.07666,50.5273827717568,5.82921049540015,50.6708266308093,5.67206814821608,0.23265601916,0.15599601916,2020.70699934426,2020.78365934426,410000000,NA
"457",913,914,0.02166,50.6708266308093,5.67206814821608,50.6743080828246,5.67210959480371,0.25431601916,0.23265601916,2020.78365934426,2020.80531934426,410000000,NA
"458",913,903,0.03054830601,50.6708266308093,5.67206814821608,50.6626632781226,5.66469920572024,0.26320432517,0.23265601916,2020.78365934426,2020.81420765027,410000000,"hCoV-19/Belgium/ULG-10631/2020|EPI_ISL_636610|2020-10-25|Europe"
"459",914,904,0.00342382513700001,50.6743080828246,5.67210959480371,50.6686445119719,5.67846587805533,0.257739844297,0.25431601916,2020.80531934426,2020.8087431694,410000000,"hCoV-19/Belgium/ULG-10584/2020|EPI_ISL_626298|2020-10-23|Europe"
"460",914,905,0.00342382513700001,50.6743080828246,5.67210959480371,50.6203547591182,5.69385331948715,0.257739844297,0.25431601916,2020.80531934426,2020.8087431694,410000000,"hCoV-19/Belgium/ULG-10574/2020|EPI_ISL_626262|2020-10-23|Europe"
"461",950,945,0.01157054645,50.4812183951434,5.16046267819024,50.4849096179454,5.15688535143733,0.05493054645,0.04336,2020.80536934426,2020.81693989071,410000000,"hCoV-19/Belgium/ULG-10706/2020|EPI_ISL_636678|2020-10-26|Europe"
"462",950,951,0.01116,50.4812183951434,5.16046267819024,50.4933478294541,5.16851247849158,0.05452,0.04336,2020.80536934426,2020.81652934426,410000000,NA
"463",951,946,0.06051983607,50.4933478294541,5.16851247849158,50.4885521950231,5.16146457764403,0.11503983607,0.05452,2020.81652934426,2020.87704918033,410000000,"hCoV-19/Belgium/ULG-10811/2020|EPI_ISL_661236|2020-11-17|Europe"
"464",951,947,0.000410546448000003,50.4933478294541,5.16851247849158,50.4921732519318,5.16794293004555,0.054930546448,0.05452,2020.81652934426,2020.81693989071,410000000,"hCoV-19/Belgium/ULG-10712/2020|EPI_ISL_636683|2020-10-26|Europe"
"465",967,970,0.00657400038399999,50.6086042156627,5.46290389978841,50.6230017978382,5.48126665578396,0.00657400038399999,0,2020.20580934427,2020.21238334465,410000000,NA
"467",968,959,1.34972676199829e-05,50.5934269240158,5.46243392003747,50.5936158402626,5.46276526252322,0.05375349726762,0.05374,2020.25954934427,2020.25956284153,410000000,"hCoV-19/Belgium/ULG-10063/2020|EPI_ISL_424665|2020-04-05|Europe"
"468",968,969,0.00273,50.5934269240158,5.46243392003747,50.5904037210688,5.48970809245813,0.05647,0.05374,2020.25954934427,2020.26227934427,410000000,NA
"470",969,960,1.57377049700008e-05,50.5904037210688,5.48970809245813,50.5658761951875,5.52462052163288,0.05648573770497,0.05647,2020.26227934427,2020.26229508197,410000000,"hCoV-19/Belgium/ULG-10107/2020|EPI_ISL_427358|2020-04-06|Europe"
"471",970,971,0.05760599962,50.6230017978382,5.48126665578396,50.7035663759906,5.62885223794116,0.064180000004,0.00657400038399999,2020.21238334465,2020.26998934427,410000000,NA
"473",971,962,0.02509262295,50.7035663759906,5.62885223794116,50.7064722984233,5.61034980714756,0.089272622954,0.064180000004,2020.26998934427,2020.29508196722,410000000,"hCoV-19/Belgium/ULG-10155/2020|EPI_ISL_447151|2020-04-18|Europe"
"477",973,965,1.54098360199972e-05,50.6238186033679,5.48220436090614,50.6237354369248,5.48200599524228,0.00730540983552,0.0072899999995,2020.21309934427,2020.2131147541,410000000,"hCoV-19/Belgium/ULG-8634/2020|EPI_ISL_418640|2020-03-19|Europe"
"478",973,966,0.03280229508,50.6238186033679,5.48220436090614,50.626728533777,5.93112464463533,0.0400922950795,0.0072899999995,2020.21309934427,2020.24590163935,410000000,"hCoV-19/Belgium/ULG-10031/2020|EPI_ISL_421205|2020-03-31|Europe"
"479",1499,981,0.01406092896,50.5512977244328,5.41467012321026,50.6882055988325,5.56122952235386,0.0482281640936,0.0341672351336,2020.1935893443,2020.20765027326,410000000,"hCoV-19/Belgium/HMM-0317327/2020|EPI_ISL_462181|2020-03-17|Europe"
"480",1499,982,0.06324125683,50.5512977244328,5.41467012321026,50.5505640152868,5.41349100089964,0.0974084919636,0.0341672351336,2020.1935893443,2020.25683060113,410000000,"hCoV-19/Belgium/ULG-10092/2020|EPI_ISL_424647|2020-04-04|Europe"
"482",1515,999,0.0196434972699999,50.5055239843065,5.89460196499685,50.506157633489,5.89467696478569,0.1001407324035,0.0804972351335,2020.2399193443,2020.25956284157,410000000,"hCoV-19/Belgium/ULG-10056/2020|EPI_ISL_424655|2020-04-05|Europe"
"484",1516,1000,0.05520486339,50.5051740881904,5.89467767823869,50.627104404552,5.93086504126409,0.1383920985235,0.0831872351335,2020.2426093443,2020.29781420769,410000000,"hCoV-19/Belgium/ULG-10163/2020|EPI_ISL_447157|2020-04-19|Europe"
"485",1516,1517,0.01115,50.5051740881904,5.89467767823869,50.5274536443834,5.99774884780726,0.0943372351335,0.0831872351335,2020.2426093443,2020.2537593443,410000000,NA
"486",1517,1518,0.0105799999999999,50.5274536443834,5.99774884780726,50.5131578685733,5.82581446706706,0.1049172351335,0.0943372351335,2020.2537593443,2020.2643393443,410000000,NA
